year,fips,totalvotes,DEMOCRAT,REPUBLICAN,OTHER,lagDEM,lagREP,lagOTH,Bac,Ass,High,Low,Civilian_labor_force,Unemployed,unemprate
2020,51590,19456,11710,7428,318,11059,7303,590,4380,11401,8102,5350,19110,1912,0.1000523286237572
2020,51051,7307,1503,5748,56,1335,4932,173,1903,4433,2900,1109,4711,387,0.08214816387178943
2020,51053,15092,6224,8695,173,5765,7447,363,1773,7565,6819,4156,13359,880,0.06587319410135489
2020,51595,2384,1612,754,18,1530,789,48,884,1375,832,552,2333,265,0.1135876553793399
2020,51057,6178,3038,3075,65,2542,2657,209,1102,3050,2223,1354,5444,390,0.07163850110213078
2020,51059,601243,419943,168401,12899,355133,157710,38340,53146,93833,133593,504618,622641,37452,0.06015023103200721
2020,51600,13487,9174,4007,306,7367,3702,961,1326,2106,2679,10120,12587,755,0.059982521649320726
2020,51610,8819,7146,1490,183,5819,1324,614,259,601,1136,7849,8187,323,0.03945279101013802
2020,51061,43671,17565,25106,1000,12971,22127,2369,4115,12590,13940,20156,36446,1769,0.04853756242111617
2020,51063,9412,3004,6225,183,2300,5293,458,985,4389,3608,2688,8073,421,0.052149139105660845
2020,51065,15846,7414,8155,277,5760,7025,812,1259,5354,6570,7287,13684,743,0.054296989184448995
2020,51067,29704,8381,20895,428,7257,18569,1145,3780,13732,12820,9751,25920,1457,0.05621141975308642
2020,51620,4064,2525,1487,52,2519,1421,130,857,1653,1601,1477,3620,313,0.08646408839779006
2020,51069,48718,17207,30558,953,11932,26083,2425,7079,20029,18249,19726,49018,2340,0.04773756579215798
2020,51630,12877,8517,4037,323,6707,3744,813,1241,3271,4470,7898,14065,1034,0.0735158194098827
2020,51640,2639,777,1838,24,681,1603,92,757,1131,1758,816,2862,229,0.08001397624039133
2020,51071,9178,2156,6876,146,1950,5910,352,1068,5318,3564,2187,7723,498,0.0644827139712547
2020,51073,22284,6964,14875,445,5404,13096,1119,2533,9306,9498,7441,19134,1075,0.05618271140378384
2020,51075,16952,6685,9966,301,4889,8384,764,968,4360,4965,9125,11324,562,0.04962910632285412
2020,51077,8131,1535,6529,67,1407,5592,286,1844,4786,3455,1634,7954,472,0.059341211968820716
2020,51079,11313,4163,6866,284,2924,5945,739,1475,4599,4329,4147,10271,553,0.05384091130367053
2020,51081,4574,2627,1914,33,2558,1737,68,1788,3496,2098,1180,4224,292,0.06912878787878787
2020,51083,18248,7666,10418,164,6897,9704,400,4510,8594,6969,4464,15054,1094,0.0726717151587618
2020,51650,65957,46220,18430,1307,41312,17902,3142,6774,27162,33548,25571,64507,5659,0.08772691335824019
2020,51085,70988,25307,44318,1363,19382,39630,3741,4409,19005,21524,33031,57538,2878,0.050019117800410164
2020,51660,17093,11022,5591,480,10212,6262,1519,4379,6109,6051,9607,24173,1602,0.06627228726264842
2020,51087,183299,116572,63440,3287,93935,59857,9862,16355,51077,59693,107170,179896,12038,0.0669164406101303
2020,51089,26105,9127,16725,253,8198,15208,700,6210,12478,12538,5803,23576,1857,0.07876654224635223
2020,51091,1533,417,1092,24,371,958,62,184,591,331,608,1222,48,0.03927986906710311
2020,51670,9628,5430,4020,178,4724,3885,399,1837,5878,5357,1864,9662,1080,0.11177809977230387
2020,51093,23456,9399,13707,350,7881,12204,990,2213,8596,9007,8470,19221,1003,0.05218250871442693
2020,51095,49639,25553,23153,933,19105,21306,2762,2803,11122,15359,29501,36749,2612,0.07107676399357805
2020,51097,4115,1590,2450,75,1468,2099,130,521,2019,1664,1016,3844,202,0.05254942767950052
2020,51099,14227,5404,8446,377,4007,7341,711,1640,4899,5311,6617,13756,637,0.046307066007560335
2020,51101,10737,3260,7320,157,2760,5975,426,820,4681,4151,3092,9216,507,0.055013020833333336
2020,51103,7152,3368,3697,87,2869,3523,253,1143,2402,1941,3277,5318,401,0.07540428732606243
2020,51105,9947,1489,8365,93,1627,7543,229,2936,5884,5680,2104,8230,544,0.0660996354799514
2020,51678,2764,1791,906,67,1514,766,185,134,745,509,1863,2027,146,0.07202762703502713
2020,51107,224976,138372,82088,4516,100795,69949,12353,16336,32469,51407,178261,225264,12354,0.05484231834647347
2020,51109,21916,8269,13294,353,6212,10528,891,3083,9885,7731,7912,19836,1069,0.053891913692276666
2020,51111,6002,2418,3537,47,2227,3204,155,1775,3223,2897,995,5209,284,0.054521021309272416
2020,51680,36364,18048,17097,1219,14792,17982,2897,4265,10658,12451,17162,35578,2676,0.07521502051829783
2020,51113,8133,2698,5300,135,2203,4419,357,1144,3553,2649,2802,7268,286,0.03935057787561915
2020,51683,16978,10356,6256,366,8423,5953,1035,5058,7492,5893,9186,21329,1446,0.06779502086361291
2020,51685,6088,3992,1979,117,3204,1733,295,2361,3428,2541,2848,9637,665,0.06900487703642212
2020,51690,6024,3766,2165,93,3533,2149,225,1218,2729,2943,1859,5612,633,0.11279401282965075
2020,51115,5829,1825,3901,103,1563,3517,231,570,2000,1999,1968,3983,204,0.051217675119256845
2020,51117,16207,6803,9266,138,6285,8288,372,3195,7547,7232,4827,12570,881,0.07008750994431186
2020,51119,6785,2491,4196,98,2108,3670,239,742,2569,2503,2687,5109,269,0.05265218242317479
2020,51121,45037,23218,20629,1190,20021,19459,3551,2435,13346,13211,27189,48657,2399,0.04930431387056333
2020,51125,9318,4327,4812,179,3689,4154,475,1256,3361,2766,3753,7169,420,0.05858557678895243
2020,51127,14471,4621,9631,219,3546,8118,578,963,5059,5480,6323,12652,594,0.04694909895668669
2020,51700,81270,53099,26377,1794,45618,25468,4629,9822,35882,39639,35021,88923,7978,0.08971807069037258
2020,51710,89988,64440,23443,2105,57023,21552,4813,15761,37809,48684,49601,110941,9977,0.08993068387701571
2020,51131,6732,3667,2955,110,3255,2686,231,1200,2718,2221,2962,5377,433,0.08052817556258136
2020,51133,7815,3252,4485,78,2852,4302,244,912,2607,2758,3217,5616,370,0.06588319088319089
2020,51720,1601,464,1109,28,383,1021,56,198,1026,934,431,1648,126,0.07645631067961164
2020,51135,7078,2971,4027,80,2829,3712,203,1613,4516,3295,1900,7140,374,0.05238095238095238
2020,51137,20754,7995,12426,333,5957,10521,792,2328,9617,6933,7880,17001,990,0.058231868713605084
2020,51139,12514,3007,9345,162,2514,7831,395,2801,8013,3934,2648,11927,904,0.07579441603085436
2020,51141,9535,1954,7485,96,1768,6454,303,2140,4945,4548,2090,7176,507,0.07065217391304347
2020,51730,14133,12389,1584,160,12021,1451,314,2990,8009,6186,5732,13008,1908,0.1466789667896679
2020,51143,34227,10115,23751,361,9199,21554,845,6394,17593,13993,6921,29723,1978,0.06654779127275175
2020,51735,7857,2054,5605,198,1601,5092,484,249,2419,2602,3523,6185,269,0.04349232012934519
2020,51740,44601,30948,12755,898,28497,12795,1973,7104,20894,22592,15281,44643,4369,0.09786528683108214
2020,51145,19733,5320,14055,358,4060,11885,955,1991,6446,7016,8041,14045,700,0.04983980064079744
2020,51147,9575,4973,4434,168,4591,4101,451,1552,4647,3594,3127,10061,670,0.06659377795447768
2020,51149,17439,7103,10103,233,6419,9157,608,2602,8917,9455,6617,14858,994,0.06689998653923812
2020,51153,228267,142863,81222,4182,113144,71721,11673,30569,63042,79941,139028,245636,16511,0.06721734599162989
2020,51155,17386,4925,12127,334,4172,10322,673,2361,9085,8553,5458,16082,1305,0.08114662355428429
2020,51750,6320,3358,2786,176,2925,2638,522,500,1458,2498,2940,8476,552,0.06512505899008966
2020,51157,4979,2096,2812,71,1747,2539,197,463,1673,1519,2024,3593,170,0.047314222098524907
2020,51159,4102,1513,2547,42,1347,2213,101,1571,2508,1583,1189,4004,202,0.05044955044955045
2020,51760,111181,92175,16603,2403,81259,15581,6644,17273,34073,38679,70940,119637,10877,0.09091668965286659
2020,51161,57226,21801,34268,1157,17200,31408,2881,4373,20032,19663,26310,48652,2557,0.052556934966702294
2020,51770,43323,26773,15607,943,22286,14789,2391,7189,23418,18493,19950,48949,3889,0.07945003983738176
2020,51163,12377,4086,8088,203,3508,6680,607,1539,5747,4368,5348,10348,589,0.056919211441824505
2020,51165,43821,12644,30349,828,9366,25990,2131,7536,20951,13071,16483,41404,2013,0.048618490967056324
2020,51167,13386,2373,10879,134,2330,9521,395,3166,7589,5590,2683,11100,762,0.06864864864864866
2020,51775,13051,5148,7683,220,4202,7226,797,998,4921,5960,5373,12636,756,0.05982905982905983
2020,51169,10869,1692,9063,114,1581,8247,272,2590,5980,5284,2302,8925,495,0.05546218487394958
2020,51171,23684,6836,16463,385,5273,14094,1146,3483,13052,8459,6793,21981,1201,0.05463809653791911
2020,51173,14136,3008,10963,165,2665,9750,475,3015,8364,6404,3919,13314,889,0.06677181913774974
2020,51175,9786,3969,5730,87,3595,5035,248,1770,4669,4388,2473,9015,459,0.05091514143094842
2020,51177,75317,34307,39411,1599,24207,34623,3732,8955,26539,28482,32653,67452,4161,0.06168831168831169
2020,51179,79629,40245,37636,1748,27908,33868,4158,7447,22245,29030,44859,73203,4238,0.05789380216657787
2020,51790,12992,6981,5695,316,5333,5133,789,1170,5343,5464,6469,12150,792,0.06518518518518518
2020,51800,49642,28676,20082,884,23280,18006,1954,5442,17231,22012,21441,44972,2984,0.0663523970470515
2020,51181,4471,2397,2025,49,2272,1819,137,493,1525,1653,1250,3572,211,0.059070548712206045
2020,51183,5088,2827,2219,42,2879,2055,110,1272,3320,2358,1305,3663,326,0.088998088998089
2020,51185,20152,3205,16731,216,2895,15168,503,3668,11552,8960,4740,15388,1217,0.07908760072783988
2020,51810,227717,117393,105087,5237,91032,98224,14006,16914,67659,104444,128208,228946,14745,0.06440383321831349
2020,51187,21147,6603,14069,475,5169,11773,1018,3207,10049,8694,7136,20172,1215,0.06023200475907198
2020,51191,28693,6617,21679,397,5553,19320,974,3983,13845,11788,10693,25752,1544,0.0599565082323703
2020,51820,10717,4961,5507,249,3764,4801,639,1756,5607,4445,4207,10563,722,0.06835179399791726
2020,51193,9948,4501,5318,129,3836,4448,290,2247,5732,3399,2793,9446,571,0.060448867245394874
2020,51830,6890,4790,1963,137,5206,1925,495,524,1280,2110,3683,6780,571,0.08421828908554573
2020,51840,12113,6610,5221,282,5164,4790,713,2498,5349,4840,5872,14563,895,0.06145711735219392
2020,51195,16615,3110,13366,139,2701,12086,376,5083,8822,7897,4032,13021,1016,0.07802780124414407
2020,51197,15073,3143,11733,197,2770,10046,527,2157,7650,6836,4088,13750,1099,0.07992727272727272
2020,51199,38791,17683,20241,867,12999,18837,2282,2069,7991,13911,23993,32518,1863,0.057291346331262684
2020,53001,5862,1814,3907,141,1299,3083,262,3407,3323,2854,1748,9308,668,0.07176622260421144
2020,53003,11951,4250,7319,382,3134,5741,861,1318,5065,6022,3988,10367,532,0.05131667792032411
2020,53005,103033,38706,60365,3962,26360,47194,6473,13890,31534,46359,45156,102644,8366,0.08150500759908032
2020,53007,43306,19349,22746,1211,13032,18114,2234,7816,12905,17803,16684,44070,3656,0.08295892897662809
2020,53009,49264,24721,23062,1481,17677,18794,2986,4245,15188,22542,18587,28989,2949,0.10172824174686951
2020,53011,275403,140324,126303,8776,92757,92441,14962,25431,86129,124011,115820,244663,20550,0.08399308436502455
2020,53013,2495,668,1754,73,526,1497,159,343,694,1217,843,1722,125,0.07259001161440186
2020,53015,60280,23938,34424,1918,17908,24185,3599,7842,24505,32377,13263,48362,4474,0.09251064885654026
2020,53017,21308,7811,12955,542,4918,9603,1022,5093,8273,9425,6377,21235,1785,0.08405933600188369
2020,53019,4367,1486,2771,110,1098,2202,301,445,1707,2474,1037,2438,280,0.11484823625922888
2020,53021,32404,13340,18039,1025,8886,13206,1628,13340,15226,16820,11643,42777,3805,0.08894966921476494
2020,53023,1489,366,1069,54,279,851,116,125,422,736,469,818,69,0.0843520782396088
2020,53025,37680,11819,24764,1097,7810,18518,2018,11520,18004,21205,11260,47170,4141,0.087788848844604625
2020,53027,38441,17354,19877,1210,12020,14067,2280,5409,19743,20981,9868,28817,3375,0.11711836763021827
2020,53029,53925,29213,22746,1966,20960,18465,3451,2634,14010,24483,22869,36152,2969,0.08212547023677805
2020,53031,24792,17204,6931,657,12656,6037,1583,1105,5584,9331,12214,12946,1221,0.09431484628456666
2020,53033,1210507,907310,269167,34030,718322,216339,63838,101640,233689,384985,914159,1271278,99274,0.07808992210987684
2020,53035,158672,90277,61563,6832,63156,49018,12143,9205,41363,74112,71744,128470,9867,0.07680392309488597
2020,53037,26364,11421,14105,838,7489,10100,1366,2032,7949,8974,10321,22374,1994,0.08912130151068204
2020,53039,13560,5959,7237,364,4194,5789,786,1754,4853,5381,5435,9773,797,0.08155121252430164
2020,53041,45309,14520,29391,1398,9654,21992,2503,5771,18906,23148,12069,34775,3252,0.0935154565061107
2020,53043,7033,1713,5150,170,1244,4108,361,615,2108,3434,1912,4662,313,0.06713856713856714
2020,53045,37303,17269,18710,1324,11993,13677,2403,4386,14814,19275,10856,25373,2500,0.09852993339376502
2020,53047,21282,8900,11840,542,6298,9610,1183,4378,8933,9965,7344,19536,1733,0.0887080262080262
2020,53049,14064,6794,6953,317,4620,5360,736,1710,5483,7239,4398,8320,911,0.10949519230769231
2020,53051,8553,2593,5728,232,1934,4373,495,575,3424,4070,2053,5029,523,0.10399681845297276
2020,53053,464081,249506,197730,16845,172538,146824,29123,47340,167958,223804,189514,449543,43056,0.09577726713573563
2020,53055,13197,9725,3057,415,7172,2688,914,672,2419,3943,8063,8153,658,0.08070648840917453
2020,53057,73423,38252,32762,2409,26690,24736,4542,8570,23861,33825,27240,62250,6074,0.09757429718875502
2020,53059,7312,3192,3885,235,2232,2928,479,646,2596,3546,2660,5475,501,0.09150684931506849
2020,53061,438796,256728,166428,15640,185227,128255,28691,40641,133414,196650,216250,436283,38325,0.08784435790530458
2020,53063,295430,135765,148576,11089,93767,113435,20044,20698,91088,144297,121064,256668,22290,0.08684370470802749
2020,53065,28430,7839,19808,783,5767,15161,1749,2744,11210,12963,7495,18563,1725,0.09292678985077843
2020,53067,168134,96608,65277,6249,68798,48624,11988,11691,46768,74371,78600,144287,11857,0.08217649545697117
2020,53069,2981,1165,1741,75,832,1344,182,251,1025,1439,778,1393,121,0.08686288585786073
2020,53071,31261,13690,16400,1171,9694,13651,2074,4412,9404,14848,12336,29965,2046,0.06827965960287001
2020,53073,138620,83660,50489,4471,60340,40599,8734,9684,33192,53334,59183,113764,10633,0.09346541964065962
2020,53075,21126,11184,9067,875,8146,7403,1756,957,3667,7516,12217,22255,1270,0.057065827903841834
2020,53077,96193,43179,50555,2459,31291,41735,4724,37206,45967,44290,29637,130702,12514,0.0957445180639929
2020,54001,6677,1457,5116,104,1222,4527,305,1201,5616,2413,1288,7142,588,0.08232987958555027
2020,54003,51535,17186,33279,1070,12321,28244,2285,8251,32312,25641,21308,57655,3536,0.06133032694475761
2020,54005,9012,2041,6816,155,1790,6504,389,2329,7156,3989,1826,7307,757,0.1035992883536335
2020,54007,5664,1457,4120,87,1321,3537,232,1504,4706,1912,1093,5157,525,0.10180337405468295
2020,54009,10656,2947,7545,164,2568,6625,420,1223,6699,4676,3533,9686,856,0.08837497418955192
2020,54011,37360,14994,21721,645,11447,19850,1788,6205,18814,16963,20166,41115,3241,0.0788276784628481
2020,54013,2971,568,2364,39,456,2035,126,654,2552,950,467,2475,394,0.1591919191919192
2020,54015,3365,641,2679,45,568,2300,104,869,2876,1073,643,3083,383,0.12422964644826467
2020,54017,3101,435,2619,47,362,2358,120,1017,2449,1614,739,3870,234,0.06046511627906977
2020,54019,16862,5063,11580,219,4290,10357,690,4049,13078,7260,4677,15897,1571,0.09882367742341322
2020,54021,2662,599,2012,51,545,1896,102,990,2530,762,1062,2278,229,0.10052677787532924
2020,54023,5509,607,4871,31,512,4346,98,779,4097,1778,1455,5867,376,0.06408726776887677
2020,54025,15850,4655,10925,270,3765,9556,745,3070,9910,5853,5334,15421,1228,0.07963167109785357
2020,54027,10086,1939,8033,114,1580,6692,336,1988,8473,4240,2853,10565,575,0.054424988168480834
2020,54029,13800,3790,9806,204,3262,8909,531,2152,8548,6321,4301,12896,1275,0.09886786600496278
2020,54031,6331,1381,4859,91,1155,4274,214,1434,5141,2434,1673,5703,407,0.07136594774679993
2020,54033,30465,9215,20683,567,7694,18750,1516,5225,17741,11608,12080,33444,2625,0.07848941514172945
2020,54035,13508,3207,10093,208,2663,9020,504,2101,7466,6394,3846,12407,1061,0.0855162408317885
2020,54037,27703,12127,15033,543,9518,13204,1425,4107,11693,11398,13840,29442,1735,0.05892942055566877
2020,54039,82244,34344,46398,1502,28263,43850,3577,11958,46765,32670,37829,81647,7123,0.08724141732090585
2020,54041,7457,1538,5782,137,1347,5274,307,1395,5645,2850,2092,6155,665,0.10804224207961008
2020,54043,7830,1711,6012,107,1459,5307,300,2606,7098,3425,1203,7053,704,0.0998156812703814
2020,54045,13026,2333,10534,159,2092,9897,370,3981,9997,5788,3175,10985,1316,0.11979972690031862
2020,54049,25794,8901,16300,593,6964,14668,1397,3009,14918,10791,10006,24735,2129,0.08607236709116636
2020,54051,14080,3455,10435,190,2918,9666,632,1638,9745,6788,4284,13275,1308,0.09853107344632768
2020,54053,11203,2526,8491,186,2081,7654,451,2359,7854,5108,2968,10168,852,0.08379228953579858
2020,54047,6527,1333,5148,46,1438,4629,136,3337,7299,2415,796,4376,540,0.12340036563071298
2020,54055,25134,5556,19237,341,4704,17404,874,5602,16505,11073,8644,20590,1897,0.0921321029626032
2020,54057,12872,2660,10040,172,2050,9070,444,1307,8600,5168,4455,11980,897,0.07487479131886478
2020,54059,10022,1397,8544,81,1370,7911,229,3832,7307,3781,1355,6677,947,0.1418301632469672
2020,54061,42072,20282,20803,987,14699,18432,2917,3931,16750,13637,31598,53798,3376,0.06275326220305588
2020,54063,6490,1345,5068,77,1111,4443,251,1097,4483,2056,1393,5949,418,0.07026390990082367
2020,54065,8695,1998,6537,160,1573,5732,349,1601,5778,3497,2325,8177,491,0.06004647181117769
2020,54067,10630,2226,8279,125,1840,7251,400,2146,7782,4586,3414,9214,957,0.10386368569568048
2020,54069,19898,7223,12354,321,5493,11139,1306,2185,9459,8284,9609,20098,1672,0.08319235744850234
2020,54071,3659,820,2782,57,729,2398,98,586,2245,797,933,3607,176,0.048794011644025505
2020,54073,3491,699,2742,50,621,2358,171,651,2424,1608,803,2658,294,0.11060948081264109
2020,54075,4008,1047,2895,66,928,2496,222,970,2925,1159,948,3770,344,0.09124668435013263
2020,54077,14572,3163,11190,219,2470,9538,651,3658,11794,5741,4617,15118,1099,0.07269480089958989
2020,54079,28501,7878,20034,589,5884,17788,1221,2782,14666,11614,11530,26637,1949,0.07316890040169689
2020,54081,33106,7982,24673,451,6443,22048,1127,7596,20082,13424,11342,29898,2640,0.08830022075055188
2020,54083,12200,3362,8673,165,2735,7629,512,2495,10035,4005,3869,12094,1098,0.09078882090292707
2020,54085,4283,586,3649,48,496,3405,174,970,3046,1385,796,4319,357,0.08265802269043761
2020,54087,5763,1455,4213,95,1222,3781,244,1722,5023,1906,1431,5049,617,0.12220241632006337
2020,54089,5585,1448,4074,63,1190,3455,217,1587,4011,2213,1487,4305,332,0.07711962833914053
2020,54091,7383,1796,5477,110,1491,4733,314,1654,5190,3172,2103,7665,559,0.07292889758643183
2020,54093,3844,938,2841,65,751,2565,159,593,2161,1294,1292,3281,271,0.08259676927765926
2020,54095,3922,631,3226,65,507,2996,151,509,2881,1709,947,2990,316,0.10568561872909699
2020,54097,10221,2256,7771,194,1766,7005,447,1894,8436,3188,2854,9493,896,0.09438533656378384
2020,54099,16947,4088,12585,274,3357,11152,673,4075,10407,8325,4899,15453,1288,0.0833495114217304
2020,54101,3402,610,2759,33,556,2302,120,1201,2971,1110,759,3241,302,0.0931811169392163
2020,54103,6667,1539,4993,135,1359,4519,387,1024,4931,2825,1371,6450,642,0.09953488372093024
2020,54105,2653,466,2134,53,386,1911,125,415,1786,924,606,2216,237,0.1069494584837545
