id	parliament	year	candidate_name	edate	birth_year	country_birth	occupation	riding_id	riding	province	votes	percent_votes	party_raw	party_minor_group	party_major_group	gov_party_raw	gov_minor_group	gov_major_group	num_candidates	type_elxn	elected	incumbent	gender	lgbtq2_out	indigenousorigins	lawyer	censuscategory	acclaimed	switcher	multiple_candidacy
8280	30	1974	"GRAHAM, John"	"1974-07-08"			"electrician"		"OTTAWA CENTRE"	"Ontario"	139	0.3934779	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	0		0	0	7	0	0	0
23465	30	1974	"MCRAE, Rod"	"1974-07-08"			"farmer"		"ASSINIBOIA"	"Saskatchewan"	246	0.9186646	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	8	0	0	0
30875	30	1974	"WHELAN, Eugene"	"1974-07-08"	1924		"farmer"		"ESSEX--WINDSOR"	"Ontario"	24357	55.155003	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	8	0	0	0
20325	30	1974	"LALONDE, Marc"	"1974-07-08"	1929		"lawyer"		"OUTREMONT"	"Quebec"	20400	72.30453	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	1	1	0		0	1	4	0	0	0
27554	30	1974	"SALTSMAN, Max"	"1974-07-08"	1921		"business manager"		"WATERLOO--CAMBRIDGE"	"Ontario"	25479	41.576645	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	0	0	0	0	0
27539	30	1974	"SAINT JOHN, J. Wayne"	"1974-07-08"			"accountant"		"ST. JOHN'S EAST"	"Newfoundland and Labrador"	242	0.80257356	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	1	0	0	0
7553	30	1974	"GARNER, Edith"	"1974-07-08"			"financial consultant"		"VANCOUVER QUADRA"	"British Columbia"	179	0.4572859	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	1		0	0	1	0	0	0
20638	30	1974	"LAROCQUE, Lionel"	"1974-07-08"			"business agent"		"LANGELIER"	"Quebec"	97	0.45497185	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	8	1	0	0	0		0	0	1	0	0	0
8630	30	1974	"GUILLAUME, Henry G."	"1974-07-08"			"farmer"		"MOOSE JAW"	"Saskatchewan"	281	0.99673665	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	8	0	0	0
20881	30	1974	"LEBLANC, Fernand-E."	"1974-07-08"	1917		"accountant"		"LAURIER"	"Quebec"	10085	58.801235	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	1	1	0		0	0	1	0	0	0
10100	30	1974	"JACKSON, Vera"	"1974-07-08"					"OUTREMONT"	"Quebec"	399	1.4141915	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	1		0			0	0	0
10071	30	1974	"JACKMAN, Hal"	"1974-07-08"			"businessman"		"ROSEDALE"	"Ontario"	14119	40.268665	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	1	0	0	0
26661	30	1974	"REYNOLDS, John"	"1974-07-08"	1942		"businessman"		"BURNABY--RICHMOND--DELTA"	"British Columbia"	34013	54.808407	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	0	1	0	1	0
29962	30	1974	"TUFFS, Arnet"	"1974-07-08"			"teacher"		"OKANAGAN BOUNDARY"	"British Columbia"	8975	16.779778	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	4	0	0	0
20530	30	1974	"LANIEL, G�����rald"	"1974-07-08"	1924		"insurance broker"		"BEAUHARNOIS--SALABERRY"	"Quebec"	16828	51.914238	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	0	1	0	0	0
3833	30	1974	"CHR�����TIEN, Jean"	"1974-07-08"	1934		"lawyer"		"SAINT-MAURICE"	"Quebec"	20465	65.25621	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	1	4	0	0	0
24658	30	1974	"NOBLE, Ann"	"1974-07-08"			"personnel counsellor"		"SPADINA"	"Ontario"	87	0.5019617	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	1		0	0	4	0	0	0
5758	30	1974	"DOUCET, Andr�����"	"1974-07-08"			"labourer"		"BURNABY--SEYMOUR"	"British Columbia"	42	0.08505812	"No affiliation to a recognised party"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	7	0	0	0
8442	30	1974	"GR�����GOIRE, Louis"	"1974-07-08"			"student"		"SAINT-HENRI"	"Quebec"	306	1.8063754	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0		0	0	0
27177	30	1974	"ROSE, Mark"	"1974-07-08"			"university professor"		"FRASER VALLEY WEST"	"British Columbia"	17732	32.01589	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	1	0		0	0	4	0	0	0
26543	30	1974	"REESE, Bill"	"1974-07-08"			"instructor"		"EGMONT"	"Prince Edward Island"	6422	44.246933	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	4	0	0	0
21110	30	1974	"LEMOINE, Albert"	"1974-07-08"			"city employee"		"LANGELIER"	"Quebec"	337	1.5806754	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	8	1	0	0	0		0	0	4	0	0	0
7208	30	1974	"FRASER, John A."	"1974-07-08"	1931		"barrister and solicitor"		"VANCOUVER SOUTH"	"British Columbia"	23247	52.876152	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	1	4	0	0	0
26542	30	1974	"REES, Tom"	"1974-07-08"			"trade unionist"		"VAUDREUIL"	"Quebec"	4397	8.783284	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	4	0	0	0
8966	30	1974	"HARPHAM, A. Neil"	"1974-07-08"			"farmer"		"CARDIGAN"	"Prince Edward Island"	77	0.59750134	"No affiliation to a recognised party"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	8	0	0	0
9592	30	1974	"HOLMES, J.R. Bob"	"1974-07-08"	1927		"physician"		"LAMBTON--KENT"	"Ontario"	14315	48.423653	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	3	0	0	0
22260	30	1974	"MANTHORNE, Bob"	"1974-07-08"			"office manager"		"SOUTH SHORE"	"Nova Scotia"	1950	5.8411217	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	0	0	0	0
30555	30	1974	"WALLOT, Hubert"	"1974-07-08"			"physician"		"SHERBROOKE"	"Quebec"	2238	5.279049	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	3	0	0	0
26932	30	1974	"ROBERTSON, Andy"	"1974-07-08"			"retired"		"WINNIPEG SOUTH CENTRE"	"Manitoba"	7823	13.840384	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0		0	0	0
5828	30	1974	"DOYON, Gervaise"	"1974-07-08"					"JOLIETTE"	"Qu�����bec"	763	1.8904856	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	1		0				0	0
29486	30	1974	"THERIAULT, Terry"	"1974-07-08"			"factory worker"		"WELLINGTON"	"Ontario"	58	0.1475902	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	0		0	0	7	0	0	0
5341	30	1974	"DESAUTELS, Guy"	"1974-07-08"			"bookseller"		"HOCHELAGA"	"Quebec"	95	0.44851518	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	0		0	0	6	0	0	0
4776	30	1974	"CUNNINGHAM, George"	"1974-07-08"			"teacher"		"PRINCE EDWARD--HASTINGS"	"Ontario"	12504	34.99874	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	4	0	0	0
26355	30	1974	"RABINOVITCH, Joe"	"1974-07-08"			"teacher"		"MOUNT ROYAL"	"Quebec"	4214	9.825134	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	4	0	0	0
29003	30	1974	"STOLLERY, Peter"	"1974-07-08"	1935		"journalist"		"SPADINA"	"Ontario"	9393	54.194553	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	1	1	0		0	0	5	0	0	0
27043	30	1974	"ROCHE, Doug"	"1974-07-08"	1929		"journalist"		"EDMONTON--STRATHCONA"	"Alberta"	25808	54.731304	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	1	1	0		0	0	5	0	0	0
8953	30	1974	"HARDING, Randolph"	"1974-07-08"			"teacher"		"KOOTENAY WEST"	"British Columbia"	11603	38.35576	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	4	0	0	0
3745	30	1974	"CHEVRIER, Jean"	"1974-07-08"			"lawyer"		"SAINT-JACQUES"	"Quebec"	3518	25.559431	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	0		0	1	4	0	0	0
26579	30	1974	"REID, Jim"	"1974-07-08"			"school teacher"		"YORK NORTH"	"Ontario"	7669	11.179626	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	4	0	0	0
2458	30	1974	"BRIDGEWOOD, Jim"	"1974-07-08"			"auto worker"		"HAMILTON EAST"	"Ontario"	157	0.55861944	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	6	0	0	0
217	30	1974	"ALLMAND, Warren"	"1974-07-08"	1932		"Solicitor General of Canada"		"NOTRE-DAME-DE-GR�����CE"	"Quebec"	20151	61.974472	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	1	4	0	0	0
30570	30	1974	"WALSH, Jeannette"	"1974-07-08"			"secretary"		"LAURIER"	"Quebec"	100	0.5830564	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	1		0	0	1	0	0	0
30160	30	1974	"VALOIS, Georges Louis"	"1974-07-08"			"businessman"		"OUTREMONT"	"Quebec"	3453	12.238605	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	1	0	0	0
31480	30	1974	"YOUNG, Roger"	"1974-07-08"	1941		"lawyer"		"NIAGARA FALLS"	"Ontario"	20618	53.27098	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	0	0		0	1	4	0	0	0
25998	30	1974	"PORTELANCE, Arthur"	"1974-07-08"	1928		"travelling salesman"		"GAMELIN"	"Quebec"	20698	59.964657	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	0	5	0	0	0
29833	30	1974	"TREMBLAY, Gualbert"	"1974-07-08"			"land surveyor"		"CHARLEVOIX"	"Quebec"	4942	19.838625	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	2	0	0	0
20363	30	1974	"LAMBERT, Adrien"	"1974-07-08"	1913		"farmer"		"BELLECHASSE"	"Quebec"	12550	46.27069	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	0	8	0	0	0
28464	30	1974	"SMITH, Ross F. Clancy"	"1974-07-08"			"steel salesman"		"WINNIPEG SOUTH"	"Manitoba"	86	0.16952494	"No affiliation to a recognised party"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	0		0	0	6	0	0	0
28244	30	1974	"SINCLAIR, Alex"	"1974-07-08"			"surgeon"		"SAULT STE. MARIE"	"Ontario"	15490	41.078815	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	3	0	0	0
22066	30	1974	"MAGLIO, Louis D."	"1974-07-08"			"insurance agent"		"KOOTENAY WEST"	"British Columbia"	6073	20.075369	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	1	0	0	0
22129	30	1974	"MAJOR, Ada"	"1974-07-08"			"housewife"		"PALLISER"	"Alberta"	1590	3.2051282	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	1		0	0		0	0	0
2085	30	1974	"BOUCHER, Blanche"	"1974-07-08"			"pensioner"		"LOUIS-H�����BERT"	"Quebec"	5201	10.906079	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	1		0	0	6	0	0	0
27951	30	1974	"SHACKLETON, Doris"	"1974-07-08"			"writer"		"OTTAWA WEST"	"Ontario"	6480	12.298116	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	1		0	0	5	0	0	0
5238	30	1974	"DEMERS, Claude"	"1974-07-08"			"journalist"		"LABELLE"	"Quebec"	227	0.60439855	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	0		0	0	5	0	0	0
4836	30	1974	"CYR, Alexandre"	"1974-07-08"	1922		"businessman"		"GASP�����"	"Quebec"	12213	59.119953	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0	1	0	0	0
9417	30	1974	"HIGSON, Ken"	"1974-07-08"			"lawyer"		"LINCOLN"	"Ontario"	14221	36.577587	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	1	0		0	1	4	0	0	0
30437	30	1974	"WAGNER, Claude"	"1974-07-08"	1925		"lawyer"		"SAINT-HYACINTHE"	"Quebec"	21453	50.954823	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	1	0		0	1	4	0	0	0
22440	30	1974	"MARTIN, Alan"	"1974-07-08"	1930		"chartered accountant"		"SCARBOROUGH WEST"	"Ontario"	13702	36.54939	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	0	0		0	0	1	0	0	0
3307	30	1974	"CARON, Jean-Claude"	"1974-07-08"			"administrator"		"SAINT-HYACINTHE"	"Quebec"	2940	6.9830413	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	1	0	0	0
5391	30	1974	"DESJARDINS, Maurice"	"1974-07-08"			"student"		"ROSEDALE"	"Ontario"	3285	9.369118	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0		0	0	0
21432	30	1974	"LOISELLE, Bernard"	"1974-07-08"	1948		"secretary"		"CHAMBLY"	"Quebec"	30226	58.085594	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	1	0	0		0	0	1	0	0	0
30588	30	1974	"WALTERS, James R."	"1974-07-08"			"farmer"		"LINCOLN"	"Ontario"	611	1.5715425	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	8	0	0	0
28315	30	1974	"SLATER, Alick Mackenzie"	"1974-07-08"					"CAPE BRETON HIGHLANDS--CANSO"	"Nova Scotia"	1819	5.649595	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0			0	0	0
21711	30	1974	"MACDONALD, Flora"	"1974-07-08"	1926		"administrator"		"KINGSTON AND THE ISLANDS"	"Ontario"	17839	46.15285	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	1		0	0	1	0	0	0
9372	30	1974	"HIBBS, Edward"	"1974-07-08"			"management co-ordinator"		"FRASER VALLEY WEST"	"British Columbia"	1205	2.1756794	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	1	0	0	0
26701	30	1974	"RICHARD, Colette"	"1974-07-08"					"CHICOUTIMI"	"Quebec"	882	2.6238286	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	1		0			0	0	0
14084	30	1974	"KASHTAN, William"	"1974-07-08"			"secretary"		"TRINITY"	"Ontario"	234	1.155841	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	1	0	0	0
21187	30	1974	"LESLIE, Ted"	"1974-07-08"			"retired"		"PARRY SOUND--MUSKOKA"	"Ontario"	11499	36.26644	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0		0	0	0
22824	30	1974	"MCCRAE, Alex"	"1974-07-08"			"general insurance agent"		"WELLAND"	"Ontario"	9107	24.24912	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	1	0	0	0
5119	30	1974	"DEAN, Barry"	"1974-07-08"			"computer operator"		"ESQUIMALT--SAANICH"	"British Columbia"	173	0.31380373	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	7	0	0	0
27420	30	1974	"RUSH, Maurice"	"1974-07-08"			"editor"		"VANCOUVER EAST"	"British Columbia"	298	1.1240617	"Communist Party of Canada"	"Communist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	5	0	0	0
5282	30	1974	"DENNIS, John"	"1974-07-08"			"trucker"		"YORK EAST"	"Ontario"	150	0.30932936	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	7	0	0	0
27782	30	1974	"SCHUMACHER, Stan"	"1974-07-08"	1933		"lawyer"		"PALLISER"	"Alberta"	34185	68.910255	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	1	4	0	1	0
4298	30	1974	"COPELAND, Tom"	"1974-07-08"			"accountant"		"PROVENCHER"	"Manitoba"	5558	22.701466	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	1	0	0	0
30511	30	1974	"WALKER, Russ"	"1974-07-08"			"postal clerk"		"NORTHUMBERLAND--DURHAM"	"Ontario"	7136	18.365246	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	1	0	0	0
29911	30	1974	"TROTTIER, Fernand"	"1974-07-08"			"pensioner"		"ALGOMA"	"Ontario"	100	0.45795932	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	6	0	0	0
7598	30	1974	"GAUDREAU, Bertrand"	"1974-07-08"			"businessman"		"BELLECHASSE"	"Quebec"	3210	11.834974	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	1	0	0	0
8752	30	1974	"HALE, Ron"	"1974-07-08"			"farmer"		"DAUPHIN"	"Manitoba"	5300	21.648558	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
23114	30	1974	"MCKAY, Bill"	"1974-07-08"			"merchant"		"WINDSOR WEST"	"Ontario"	4466	12.836285	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	6	0	0	0
28857	30	1974	"STEVENS, Everett"	"1974-07-08"			"drive-in cafe owner-operator"		"SKEENA"	"British Columbia"	8806	28.984266	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	7	0	0	0
28272	30	1974	"SINGH, Sant"	"1974-07-08"			"economist"		"PONTIAC"	"Quebec"	5277	23.23953	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	4	0	0	0
12094	30	1974	"JOLICOEUR, Marial"	"1974-07-08"			"lawyer"		"LAVAL"	"Quebec"	7224	15.876575	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	1	4	0	0	0
33713	30	1974	"JACQUES, Lucille"	"1974-07-08"			"housewife"		"BEAUCE"	"Quebec"	418	1.2767258	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	1		0	0		0	0	0
4570	30	1974	"COX, Robert Bob"	"1974-07-08"			"teacher"		"RENFREW NORTH--NIPISSING EAST"	"Ontario"	4419	16.617155	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	4	0	0	0
29460	30	1974	"THAUBERGER, John"	"1974-07-08"			"barrister and solicitor"		"REGINA EAST"	"Saskatchewan"	12538	30.761305	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	1	4	0	0	0
9111	30	1974	"HAWKINS, Freda"	"1974-07-08"			"university professor"		"YORK WEST"	"Ontario"	10139	19.115042	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	7	1	0	0	1		0	0	4	0	0	0
28243	30	1974	"SINCLAIR, Alasdair M."	"1974-07-08"			"professor"		"HALIFAX"	"Nova Scotia"	2817	9.334306	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	4	0	0	0
21100	30	1974	"LEMIEUX, Maurice"	"1974-07-08"			"electrical contractor"		"RIVI�����RE-DU-LOUP--T�����MISCOUATA"	"Quebec"	3261	13.016405	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	7	0	0	0
28867	30	1974	"STEVENS, Sinclair"	"1974-07-08"	1927		"businessman"		"YORK--SIMCOE"	"Ontario"	23591	47.042755	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	1	0	0	0
5636	30	1974	"DOBOSH, Olga"	"1974-07-08"			"social worker"		"YORK--SCARBOROUGH"	"Ontario"	161	0.16380434	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	1		0	0	4	0	0	0
7161	30	1974	"FRANCIS, Don"	"1974-07-08"			"teacher"		"WELLINGTON--GREY--DUFFERIN--WATERLOO"	"Ontario"	4297	12.619677	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	4	0	0	0
25494	30	1974	"PEEVERS, Linda"	"1974-07-08"			"student"		"PETERBOROUGH"	"Ontario"	187	0.41450548	"No affiliation to a recognised party"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	1		0	0		0	0	0
27351	30	1974	"ROY, Fran�����oise"	"1974-07-08"			"student"		"LAFONTAINE"	"Quebec"	120	0.5069066	"Marxist-Leninist Party"	"Marxist_Lennist"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	1		0	0		0	0	0
5434	30	1974	"DESROCHERS, Raymond"	"1974-07-08"			"director of continuing education"		"GLENGARRY--PRESCOTT--RUSSELL"	"Ontario"	5484	17.946789	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	0	0	0	0
8582	30	1974	"GUAY, Raynald"	"1974-07-08"	1933		"lawyer"		"L�����VIS"	"Quebec"	20348	55.72352	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	1	4	0	0	0
28905	30	1974	"STEWART, Craig"	"1974-07-08"	1928		"automobile dealer"		"MARQUETTE"	"Manitoba"	15933	66.91445	"Progressive Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	0	6	0	0	0
29904	30	1974	"TRISKA, William"	"1974-07-08"			"electrical contractor"		"ELGIN"	"Ontario"	126	0.37389833	"Social Credit Party of Canada"	"Social_Credit"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	7	0	0	0
31555	30	1974	"ZIMMERMANN, Hans-G."	"1974-07-08"			"chemical engineer"		"RICHELIEU"	"Quebec"	1679	4.760555	"New Democratic Party"	"NDP"	"CCF_NDP"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	2	0	0	0
8576	30	1974	"GUAY, Joseph-P."	"1974-07-08"	1915		"merchant"		"ST. BONIFACE"	"Manitoba"	21853	42.551163	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	0	6	0	0	0
